payment_id,project_id,vendor_id,payment_date,amount_lakh,payment_stage,payment_status,reference_number
PAY-03378,MPL-0403,V078,2026-12-24,0.29,Finishing,Processed,REF-0003378
PAY-03379,MPL-0403,V078,2026-09-05,0.14,Finishing,Processed,REF-0003379
PAY-03380,MPL-0403,V078,2026-05-13,1.43,Execution,Processed,REF-0003380
PAY-03381,MPL-0403,V078,2026-04-19,0.21,Finishing,Processed,REF-0003381
PAY-03382,MPL-0403,V078,2026-12-11,1.9,Foundation,Processed,REF-0003382
PAY-03383,MPL-0403,V078,2026-05-19,0.46,Mobilization,Processed,REF-0003383
PAY-03384,MPL-0404,V063,2027-01-24,1.48,Execution,Processed,REF-0003384
PAY-03385,MPL-0404,V063,2026-08-13,0.04,Finishing,Processed,REF-0003385
PAY-03386,MPL-0404,V063,2026-06-26,4.52,Execution,Processed,REF-0003386
PAY-03387,MPL-0404,V063,2026-07-12,0.45,Execution,Processed,REF-0003387
PAY-03388,MPL-0404,V063,2026-09-21,5.55,Foundation,Processed,REF-0003388
PAY-03389,MPL-0404,V063,2026-12-05,2.53,Mobilization,Processed,REF-0003389
PAY-03390,MPL-0404,V063,2026-12-29,5.74,Final,Processed,REF-0003390
PAY-03391,MPL-0404,V063,2026-06-03,3.28,Final,Processed,REF-0003391
PAY-03392,MPL-0404,V063,2026-12-19,0.32,Execution,Processed,REF-0003392
PAY-03393,MPL-0404,V063,2026-10-03,5.43,Foundation,Processed,REF-0003393
PAY-03394,MPL-0404,V063,2026-12-17,0.27,Foundation,Processed,REF-0003394
PAY-03395,MPL-0404,V063,2026-09-19,2.44,Finishing,Processed,REF-0003395
PAY-03396,MPL-0405,V056,2026-11-06,0.11,Foundation,Processed,REF-0003396
PAY-03397,MPL-0405,V056,2027-02-21,0.78,Foundation,Processed,REF-0003397
PAY-03398,MPL-0405,V056,2027-01-31,1.36,Foundation,Processed,REF-0003398
PAY-03399,MPL-0405,V056,2026-06-29,0.45,Foundation,Processed,REF-0003399
PAY-03400,MPL-0405,V056,2027-05-17,0.42,Finishing,Processed,REF-0003400
PAY-03401,MPL-0405,V056,2027-01-03,0.81,Foundation,Processed,REF-0003401
PAY-03402,MPL-0405,V056,2027-03-30,0.0,Final,Processed,REF-0003402
PAY-03403,MPL-0405,V056,2027-05-15,1.4,Foundation,Processed,REF-0003403
PAY-03404,MPL-0405,V056,2026-08-16,0.12,Execution,Processed,REF-0003404
PAY-03405,MPL-0405,V056,2026-12-27,2.32,Final,Processed,REF-0003405
PAY-03406,MPL-0405,V056,2026-10-29,0.75,Mobilization,Processed,REF-0003406
PAY-03407,MPL-0406,V020,2027-01-15,9.09,Final,Processed,REF-0003407
PAY-03408,MPL-0406,V020,2026-07-20,6.52,Finishing,Processed,REF-0003408
PAY-03409,MPL-0406,V020,2026-02-22,3.9,Mobilization,Processed,REF-0003409
PAY-03410,MPL-0406,V020,2026-11-29,5.18,Mobilization,Processed,REF-0003410
PAY-03411,MPL-0406,V020,2026-06-15,0.29,Execution,Processed,REF-0003411
PAY-03412,MPL-0406,V020,2026-06-21,5.97,Foundation,Processed,REF-0003412
PAY-03413,MPL-0406,V020,2026-11-23,6.01,Final,Processed,REF-0003413
PAY-03414,MPL-0406,V020,2026-12-03,13.55,Final,Processed,REF-0003414
PAY-03415,MPL-0406,V020,2026-05-16,4.3,Finishing,Processed,REF-0003415
PAY-03416,MPL-0407,V011,2026-08-03,0.76,Mobilization,Processed,REF-0003416
PAY-03417,MPL-0407,V011,2026-11-02,3.48,Final,Processed,REF-0003417
PAY-03418,MPL-0407,V011,2026-12-19,10.15,Final,Processed,REF-0003418
PAY-03419,MPL-0407,V011,2026-11-09,2.6,Mobilization,Processed,REF-0003419
PAY-03420,MPL-0407,V011,2027-01-20,3.13,Foundation,Processed,REF-0003420
PAY-03421,MPL-0408,V011,2026-08-08,5.29,Execution,Processed,REF-0003421
PAY-03422,MPL-0408,V011,2027-01-17,2.7,Execution,Processed,REF-0003422
PAY-03423,MPL-0408,V011,2026-10-31,2.19,Final,Processed,REF-0003423
PAY-03424,MPL-0408,V011,2026-09-24,1.18,Finishing,Processed,REF-0003424
PAY-03425,MPL-0408,V011,2027-04-18,4.04,Final,Processed,REF-0003425
PAY-03426,MPL-0408,V011,2027-03-29,1.04,Execution,Processed,REF-0003426
PAY-03427,MPL-0408,V011,2026-08-02,4.11,Finishing,Processed,REF-0003427
PAY-03428,MPL-0409,V051,2027-02-11,0.07,Foundation,Processed,REF-0003428
PAY-03429,MPL-0409,V051,2026-08-01,2.06,Execution,Processed,REF-0003429
PAY-03430,MPL-0409,V051,2026-04-21,0.71,Execution,Processed,REF-0003430
PAY-03431,MPL-0409,V051,2026-09-27,0.6,Finishing,Processed,REF-0003431
PAY-03432,MPL-0409,V051,2026-07-30,0.97,Final,Processed,REF-0003432
PAY-03433,MPL-0409,V051,2026-09-15,1.01,Finishing,Processed,REF-0003433
PAY-03434,MPL-0409,V051,2026-07-23,0.15,Finishing,Processed,REF-0003434
PAY-03435,MPL-0409,V051,2027-01-10,1.46,Mobilization,Processed,REF-0003435
PAY-03436,MPL-0409,V051,2026-05-07,0.33,Mobilization,Processed,REF-0003436
PAY-03437,MPL-0409,V051,2027-01-12,2.43,Foundation,Processed,REF-0003437
PAY-03438,MPL-0409,V051,2026-07-25,1.76,Finishing,Processed,REF-0003438
PAY-03439,MPL-0409,V051,2026-04-20,0.44,Foundation,Processed,REF-0003439
PAY-03440,MPL-0410,V039,2026-12-06,3.02,Final,Processed,REF-0003440
PAY-03441,MPL-0410,V039,2026-06-15,0.81,Mobilization,Processed,REF-0003441
PAY-03442,MPL-0410,V039,2027-02-13,0.19,Finishing,Processed,REF-0003442
PAY-03443,MPL-0410,V039,2026-07-17,5.98,Foundation,Processed,REF-0003443
PAY-03444,MPL-0410,V039,2026-08-26,1.94,Foundation,Processed,REF-0003444
PAY-03445,MPL-0410,V039,2026-11-14,1.12,Mobilization,Processed,REF-0003445
PAY-03446,MPL-0410,V039,2026-05-27,0.93,Execution,Processed,REF-0003446
PAY-03447,MPL-0410,V039,2026-05-14,0.72,Final,Processed,REF-0003447
PAY-03448,MPL-0410,V039,2026-12-04,7.3,Mobilization,Processed,REF-0003448
PAY-03449,MPL-0410,V039,2026-09-29,0.27,Final,Processed,REF-0003449
PAY-03450,MPL-0410,V039,2026-12-25,0.69,Foundation,Processed,REF-0003450
PAY-03451,MPL-0410,V039,2026-06-25,1.22,Execution,Processed,REF-0003451
PAY-03452,MPL-0411,V002,2026-12-16,4.08,Mobilization,Processed,REF-0003452
PAY-03453,MPL-0411,V002,2026-03-25,4.0,Execution,Processed,REF-0003453
PAY-03454,MPL-0411,V002,2026-12-09,1.21,Final,Processed,REF-0003454
PAY-03455,MPL-0411,V002,2026-12-25,0.98,Foundation,Processed,REF-0003455
PAY-03456,MPL-0411,V002,2026-02-28,1.84,Finishing,Processed,REF-0003456
PAY-03457,MPL-0411,V002,2026-06-27,15.43,Final,Processed,REF-0003457
PAY-03458,MPL-0411,V002,2026-05-02,0.75,Mobilization,Processed,REF-0003458
PAY-03459,MPL-0411,V002,2026-10-14,8.88,Foundation,Processed,REF-0003459
PAY-03460,MPL-0412,V008,2026-11-11,2.17,Mobilization,Processed,REF-0003460
PAY-03461,MPL-0412,V008,2026-07-10,2.55,Final,Processed,REF-0003461
PAY-03462,MPL-0412,V008,2027-03-20,3.34,Foundation,Processed,REF-0003462
PAY-03463,MPL-0412,V008,2027-03-16,0.47,Execution,Processed,REF-0003463
PAY-03464,MPL-0412,V008,2026-05-26,0.39,Finishing,Processed,REF-0003464
PAY-03465,MPL-0412,V008,2026-11-20,0.96,Execution,Processed,REF-0003465
PAY-03466,MPL-0412,V008,2027-01-12,0.47,Final,Processed,REF-0003466
PAY-03467,MPL-0412,V008,2026-08-18,2.03,Mobilization,Processed,REF-0003467
PAY-03468,MPL-0412,V008,2026-07-14,1.55,Final,Processed,REF-0003468
PAY-03469,MPL-0412,V008,2026-06-05,3.19,Execution,Processed,REF-0003469
PAY-03470,MPL-0412,V008,2026-09-01,0.13,Foundation,Processed,REF-0003470
PAY-03471,MPL-0413,V057,2026-07-08,4.68,Mobilization,Processed,REF-0003471
PAY-03472,MPL-0413,V057,2026-06-10,0.66,Foundation,Processed,REF-0003472
PAY-03473,MPL-0413,V057,2026-06-26,1.28,Foundation,Processed,REF-0003473
PAY-03474,MPL-0413,V057,2026-05-17,1.1,Execution,Processed,REF-0003474
PAY-03475,MPL-0413,V057,2026-11-01,2.71,Mobilization,Processed,REF-0003475
PAY-03476,MPL-0413,V057,2027-02-12,1.04,Finishing,Processed,REF-0003476
PAY-03477,MPL-0413,V057,2026-07-04,5.46,Final,Processed,REF-0003477
PAY-03478,MPL-0414,V021,2026-07-05,2.89,Mobilization,Processed,REF-0003478
PAY-03479,MPL-0414,V021,2026-10-01,2.56,Execution,Processed,REF-0003479
PAY-03480,MPL-0414,V021,2027-05-06,0.09,Execution,Processed,REF-0003480
PAY-03481,MPL-0414,V021,2027-01-26,2.39,Foundation,Processed,REF-0003481
PAY-03482,MPL-0414,V021,2026-07-21,1.89,Foundation,Processed,REF-0003482
PAY-03483,MPL-0414,V021,2027-02-16,0.14,Finishing,Processed,REF-0003483
PAY-03484,MPL-0414,V021,2026-06-22,0.14,Foundation,Processed,REF-0003484
PAY-03485,MPL-0415,V034,2026-04-29,0.05,Final,Processed,REF-0003485
PAY-03486,MPL-0415,V034,2026-07-10,0.01,Finishing,Processed,REF-0003486
PAY-03487,MPL-0415,V034,2026-06-06,0.36,Mobilization,Processed,REF-0003487
PAY-03488,MPL-0415,V034,2026-07-01,1.63,Foundation,Processed,REF-0003488
PAY-03489,MPL-0415,V034,2026-05-19,0.26,Foundation,Processed,REF-0003489
PAY-03490,MPL-0415,V034,2026-11-10,0.35,Mobilization,Processed,REF-0003490
PAY-03491,MPL-0415,V034,2026-11-20,1.55,Foundation,Processed,REF-0003491
PAY-03492,MPL-0415,V034,2026-07-06,0.13,Execution,Processed,REF-0003492
PAY-03493,MPL-0415,V034,2027-01-03,0.88,Final,Processed,REF-0003493
PAY-03494,MPL-0415,V034,2027-01-08,0.36,Final,Processed,REF-0003494
PAY-03495,MPL-0416,V072,2026-11-06,2.07,Foundation,Processed,REF-0003495
PAY-03496,MPL-0416,V072,2027-01-18,1.03,Final,Processed,REF-0003496
PAY-03497,MPL-0416,V072,2027-02-21,2.03,Final,Processed,REF-0003497
PAY-03498,MPL-0416,V072,2026-07-08,0.19,Finishing,Processed,REF-0003498
PAY-03499,MPL-0416,V072,2026-10-23,3.56,Foundation,Processed,REF-0003499
PAY-03500,MPL-0416,V072,2027-01-26,0.82,Finishing,Processed,REF-0003500
PAY-03501,MPL-0416,V072,2026-08-09,5.38,Execution,Processed,REF-0003501
PAY-03502,MPL-0416,V072,2026-07-31,1.13,Final,Processed,REF-0003502
PAY-03503,MPL-0416,V072,2026-07-07,0.38,Mobilization,Processed,REF-0003503
PAY-03504,MPL-0416,V072,2026-06-28,2.93,Finishing,Processed,REF-0003504
PAY-03505,MPL-0417,V065,2026-08-17,0.38,Final,Processed,REF-0003505
PAY-03506,MPL-0417,V065,2026-10-02,2.94,Mobilization,Processed,REF-0003506
PAY-03507,MPL-0417,V065,2026-11-30,7.22,Mobilization,Processed,REF-0003507
PAY-03508,MPL-0417,V065,2026-04-11,3.17,Mobilization,Processed,REF-0003508
PAY-03509,MPL-0417,V065,2026-06-03,0.05,Final,Processed,REF-0003509
PAY-03510,MPL-0417,V065,2026-04-04,1.92,Final,Processed,REF-0003510
PAY-03511,MPL-0417,V065,2026-10-09,2.49,Finishing,Processed,REF-0003511
PAY-03512,MPL-0417,V065,2027-01-04,3.66,Final,Processed,REF-0003512
PAY-03513,MPL-0417,V065,2026-04-16,0.12,Mobilization,Processed,REF-0003513
PAY-03514,MPL-0418,V001,2026-12-14,1.93,Foundation,Processed,REF-0003514
PAY-03515,MPL-0418,V001,2026-05-17,2.26,Foundation,Processed,REF-0003515
PAY-03516,MPL-0418,V001,2026-04-08,0.55,Final,Processed,REF-0003516
PAY-03517,MPL-0418,V001,2027-01-18,1.15,Final,Processed,REF-0003517
PAY-03518,MPL-0418,V001,2026-04-20,1.71,Foundation,Processed,REF-0003518
PAY-03519,MPL-0418,V001,2026-12-14,5.27,Final,Processed,REF-0003519
PAY-03520,MPL-0418,V001,2026-04-25,7.8,Execution,Processed,REF-0003520
PAY-03521,MPL-0419,V053,2026-09-17,1.27,Execution,Processed,REF-0003521
PAY-03522,MPL-0419,V053,2026-10-25,0.64,Final,Processed,REF-0003522
PAY-03523,MPL-0419,V053,2026-07-16,0.38,Foundation,Processed,REF-0003523
PAY-03524,MPL-0419,V053,2026-05-30,5.15,Finishing,Processed,REF-0003524
PAY-03525,MPL-0419,V053,2027-01-14,5.22,Foundation,Processed,REF-0003525
PAY-03526,MPL-0419,V053,2026-07-18,3.32,Foundation,Processed,REF-0003526
PAY-03527,MPL-0420,V005,2027-03-21,3.25,Foundation,Processed,REF-0003527
PAY-03528,MPL-0420,V005,2027-05-14,0.83,Finishing,Processed,REF-0003528
PAY-03529,MPL-0420,V005,2026-08-04,3.58,Finishing,Processed,REF-0003529
PAY-03530,MPL-0420,V005,2027-05-19,1.11,Final,Processed,REF-0003530
PAY-03531,MPL-0420,V005,2026-08-09,0.84,Execution,Processed,REF-0003531
PAY-03532,MPL-0420,V005,2027-02-19,2.88,Foundation,Processed,REF-0003532
PAY-03533,MPL-0421,V036,2026-11-14,0.82,Mobilization,Processed,REF-0003533
PAY-03534,MPL-0421,V036,2026-06-11,0.49,Mobilization,Processed,REF-0003534
PAY-03535,MPL-0421,V036,2026-06-08,5.87,Mobilization,Processed,REF-0003535
PAY-03536,MPL-0421,V036,2026-06-10,5.83,Mobilization,Processed,REF-0003536
PAY-03537,MPL-0421,V036,2026-11-07,22.35,Foundation,Processed,REF-0003537
PAY-03538,MPL-0421,V036,2027-04-17,1.33,Final,Processed,REF-0003538
PAY-03539,MPL-0421,V036,2026-07-06,1.3,Mobilization,Processed,REF-0003539
PAY-03540,MPL-0421,V036,2026-08-31,1.58,Finishing,Processed,REF-0003540
PAY-03541,MPL-0421,V036,2026-07-15,0.3,Finishing,Processed,REF-0003541
PAY-03542,MPL-0422,V069,2026-05-05,0.43,Final,Processed,REF-0003542
PAY-03543,MPL-0422,V069,2026-04-19,6.28,Foundation,Processed,REF-0003543
PAY-03544,MPL-0422,V069,2026-10-03,3.29,Execution,Processed,REF-0003544
PAY-03545,MPL-0422,V069,2026-10-17,8.4,Mobilization,Processed,REF-0003545
PAY-03546,MPL-0422,V069,2026-12-20,28.57,Execution,Processed,REF-0003546
PAY-03547,MPL-0422,V069,2026-09-02,6.27,Execution,Processed,REF-0003547
PAY-03548,MPL-0422,V069,2026-06-26,0.3,Mobilization,Processed,REF-0003548
PAY-03549,MPL-0422,V069,2027-01-10,0.64,Foundation,Processed,REF-0003549
PAY-03550,MPL-0422,V069,2027-02-07,12.4,Final,Processed,REF-0003550
PAY-03551,MPL-0422,V069,2027-01-07,4.37,Finishing,Processed,REF-0003551
PAY-03552,MPL-0423,V015,2026-10-04,2.32,Final,Processed,REF-0003552
PAY-03553,MPL-0423,V015,2026-03-06,2.59,Foundation,Processed,REF-0003553
PAY-03554,MPL-0423,V015,2026-04-25,3.5,Execution,Processed,REF-0003554
PAY-03555,MPL-0423,V015,2026-10-09,3.98,Final,Processed,REF-0003555
PAY-03556,MPL-0423,V015,2026-02-16,1.08,Execution,Processed,REF-0003556
PAY-03557,MPL-0423,V015,2026-08-08,0.56,Finishing,Processed,REF-0003557
PAY-03558,MPL-0423,V015,2026-02-15,4.35,Final,Processed,REF-0003558
PAY-03559,MPL-0423,V015,2026-09-05,1.06,Finishing,Processed,REF-0003559
PAY-03560,MPL-0423,V015,2026-02-08,0.09,Mobilization,Processed,REF-0003560
PAY-03561,MPL-0424,V045,2026-03-29,4.63,Execution,Processed,REF-0003561
PAY-03562,MPL-0424,V045,2026-07-31,3.98,Finishing,Processed,REF-0003562
PAY-03563,MPL-0424,V045,2026-09-20,10.16,Execution,Processed,REF-0003563
PAY-03564,MPL-0424,V045,2026-05-12,4.76,Execution,Processed,REF-0003564
PAY-03565,MPL-0424,V045,2026-12-17,1.93,Execution,Processed,REF-0003565
PAY-03566,MPL-0425,V055,2026-11-19,1.75,Finishing,Processed,REF-0003566
PAY-03567,MPL-0425,V055,2027-02-08,0.83,Mobilization,Processed,REF-0003567
PAY-03568,MPL-0425,V055,2026-08-24,0.51,Finishing,Processed,REF-0003568
PAY-03569,MPL-0425,V055,2026-07-11,0.18,Execution,Processed,REF-0003569
PAY-03570,MPL-0425,V055,2027-01-12,0.24,Foundation,Processed,REF-0003570
PAY-03571,MPL-0425,V055,2026-10-07,0.57,Execution,Processed,REF-0003571
PAY-03572,MPL-0425,V055,2027-03-30,0.04,Mobilization,Processed,REF-0003572
PAY-03573,MPL-0426,V054,2026-07-29,1.05,Foundation,Processed,REF-0003573
PAY-03574,MPL-0426,V054,2026-12-13,4.45,Finishing,Processed,REF-0003574
PAY-03575,MPL-0426,V054,2026-03-14,2.32,Final,Processed,REF-0003575
PAY-03576,MPL-0426,V054,2026-03-13,1.83,Finishing,Processed,REF-0003576
PAY-03577,MPL-0426,V054,2026-03-20,0.58,Finishing,Processed,REF-0003577
PAY-03578,MPL-0426,V054,2026-06-07,2.07,Foundation,Processed,REF-0003578
PAY-03579,MPL-0426,V054,2026-09-19,5.23,Final,Processed,REF-0003579
PAY-03580,MPL-0426,V054,2027-01-01,1.09,Final,Processed,REF-0003580
PAY-03581,MPL-0426,V054,2026-10-14,0.02,Final,Processed,REF-0003581
PAY-03582,MPL-0426,V054,2026-08-21,3.92,Mobilization,Processed,REF-0003582
PAY-03583,MPL-0427,V053,2026-04-13,5.9,Mobilization,Processed,REF-0003583
PAY-03584,MPL-0427,V053,2026-03-11,1.53,Execution,Processed,REF-0003584
PAY-03585,MPL-0427,V053,2026-03-04,0.21,Mobilization,Processed,REF-0003585
PAY-03586,MPL-0427,V053,2026-08-27,0.63,Execution,Processed,REF-0003586
PAY-03587,MPL-0427,V053,2026-11-05,3.32,Mobilization,Processed,REF-0003587
PAY-03588,MPL-0427,V053,2026-11-19,0.43,Final,Processed,REF-0003588
PAY-03589,MPL-0427,V053,2026-02-10,1.53,Execution,Processed,REF-0003589
PAY-03590,MPL-0428,V024,2027-04-10,0.67,Foundation,Processed,REF-0003590
PAY-03591,MPL-0428,V024,2027-02-20,0.3,Finishing,Processed,REF-0003591
PAY-03592,MPL-0428,V024,2027-01-26,2.17,Foundation,Processed,REF-0003592
PAY-03593,MPL-0428,V024,2027-02-04,1.75,Foundation,Processed,REF-0003593
PAY-03594,MPL-0428,V024,2026-11-25,1.4,Foundation,Processed,REF-0003594
PAY-03595,MPL-0428,V024,2027-02-10,0.35,Mobilization,Processed,REF-0003595
PAY-03596,MPL-0428,V024,2026-12-06,0.13,Execution,Processed,REF-0003596
PAY-03597,MPL-0428,V024,2026-09-17,1.11,Foundation,Processed,REF-0003597
PAY-03598,MPL-0428,V024,2026-06-18,1.04,Foundation,Processed,REF-0003598
PAY-03599,MPL-0429,V059,2027-03-18,0.33,Execution,Processed,REF-0003599
PAY-03600,MPL-0429,V059,2026-08-01,0.09,Final,Processed,REF-0003600
PAY-03601,MPL-0429,V059,2027-02-22,0.13,Execution,Processed,REF-0003601
PAY-03602,MPL-0429,V059,2026-11-30,7.87,Execution,Processed,REF-0003602
PAY-03603,MPL-0429,V059,2026-07-26,2.44,Mobilization,Processed,REF-0003603
PAY-03604,MPL-0429,V059,2026-09-07,4.07,Finishing,Processed,REF-0003604
PAY-03605,MPL-0429,V059,2026-07-11,0.35,Execution,Processed,REF-0003605
PAY-03606,MPL-0429,V059,2027-01-31,5.16,Finishing,Processed,REF-0003606
PAY-03607,MPL-0429,V059,2026-08-23,0.25,Mobilization,Processed,REF-0003607
PAY-03608,MPL-0429,V059,2026-10-11,1.14,Execution,Processed,REF-0003608
PAY-03609,MPL-0429,V059,2026-06-17,2.83,Finishing,Processed,REF-0003609
PAY-03610,MPL-0430,V022,2026-08-04,13.21,Execution,Processed,REF-0003610
PAY-03611,MPL-0430,V022,2026-12-06,16.98,Finishing,Processed,REF-0003611
PAY-03612,MPL-0430,V022,2026-04-07,4.21,Execution,Processed,REF-0003612
PAY-03613,MPL-0430,V022,2026-07-27,4.03,Execution,Processed,REF-0003613
PAY-03614,MPL-0430,V022,2026-02-07,29.67,Foundation,Processed,REF-0003614
PAY-03615,MPL-0431,V036,2026-06-29,3.57,Execution,Processed,REF-0003615
PAY-03616,MPL-0431,V036,2026-08-25,4.76,Final,Processed,REF-0003616
PAY-03617,MPL-0431,V036,2026-06-07,2.58,Execution,Processed,REF-0003617
PAY-03618,MPL-0431,V036,2026-06-10,3.29,Mobilization,Processed,REF-0003618
PAY-03619,MPL-0431,V036,2026-04-16,0.04,Finishing,Processed,REF-0003619
PAY-03620,MPL-0431,V036,2026-09-13,0.56,Execution,Processed,REF-0003620
PAY-03621,MPL-0431,V036,2026-09-30,13.29,Execution,Processed,REF-0003621
PAY-03622,MPL-0431,V036,2026-07-30,0.25,Final,Processed,REF-0003622
PAY-03623,MPL-0431,V036,2026-12-23,3.6,Final,Processed,REF-0003623
PAY-03624,MPL-0431,V036,2026-11-17,0.61,Mobilization,Processed,REF-0003624
PAY-03625,MPL-0431,V036,2026-06-27,4.0,Mobilization,Processed,REF-0003625
PAY-03626,MPL-0432,V049,2026-07-18,2.69,Final,Processed,REF-0003626
PAY-03627,MPL-0432,V049,2026-11-28,0.59,Final,Processed,REF-0003627
PAY-03628,MPL-0432,V049,2026-06-16,0.69,Execution,Processed,REF-0003628
PAY-03629,MPL-0432,V049,2026-09-02,2.34,Foundation,Processed,REF-0003629
PAY-03630,MPL-0432,V049,2026-11-10,1.09,Final,Processed,REF-0003630
PAY-03631,MPL-0432,V049,2026-04-17,0.48,Execution,Processed,REF-0003631
PAY-03632,MPL-0432,V049,2026-04-05,2.89,Execution,Processed,REF-0003632
PAY-03633,MPL-0432,V049,2027-02-07,0.37,Mobilization,Processed,REF-0003633
PAY-03634,MPL-0432,V049,2026-08-13,4.25,Foundation,Processed,REF-0003634
PAY-03635,MPL-0432,V049,2026-06-29,1.59,Foundation,Processed,REF-0003635
PAY-03636,MPL-0433,V041,2026-08-16,0.16,Foundation,Processed,REF-0003636
PAY-03637,MPL-0433,V041,2026-11-12,1.74,Execution,Processed,REF-0003637
PAY-03638,MPL-0433,V041,2026-12-13,1.08,Execution,Processed,REF-0003638
PAY-03639,MPL-0433,V041,2026-04-19,0.52,Finishing,Processed,REF-0003639
PAY-03640,MPL-0433,V041,2026-06-09,0.81,Foundation,Processed,REF-0003640
PAY-03641,MPL-0433,V041,2026-04-09,0.52,Mobilization,Processed,REF-0003641
PAY-03642,MPL-0433,V041,2026-04-05,0.45,Final,Processed,REF-0003642
PAY-03643,MPL-0433,V041,2026-10-06,0.26,Final,Processed,REF-0003643
PAY-03644,MPL-0434,V030,2026-03-19,2.18,Final,Processed,REF-0003644
PAY-03645,MPL-0434,V030,2026-02-08,1.4,Final,Processed,REF-0003645
PAY-03646,MPL-0434,V030,2026-04-26,5.56,Foundation,Processed,REF-0003646
PAY-03647,MPL-0434,V030,2026-11-14,5.56,Mobilization,Processed,REF-0003647
PAY-03648,MPL-0434,V030,2026-12-04,3.37,Foundation,Processed,REF-0003648
PAY-03649,MPL-0434,V030,2026-09-24,7.27,Foundation,Processed,REF-0003649
PAY-03650,MPL-0434,V030,2026-03-24,8.89,Finishing,Processed,REF-0003650
PAY-03651,MPL-0434,V030,2026-12-10,4.19,Execution,Processed,REF-0003651
PAY-03652,MPL-0434,V030,2026-05-10,4.66,Mobilization,Processed,REF-0003652
PAY-03653,MPL-0434,V030,2026-08-11,1.61,Mobilization,Processed,REF-0003653
PAY-03654,MPL-0434,V030,2026-02-23,10.88,Mobilization,Processed,REF-0003654
PAY-03655,MPL-0434,V030,2026-11-24,0.12,Final,Processed,REF-0003655
PAY-03656,MPL-0435,V032,2026-11-11,2.93,Finishing,Processed,REF-0003656
PAY-03657,MPL-0435,V032,2026-07-15,8.76,Finishing,Processed,REF-0003657
PAY-03658,MPL-0435,V032,2027-02-08,0.57,Finishing,Processed,REF-0003658
PAY-03659,MPL-0435,V032,2027-03-06,1.38,Final,Processed,REF-0003659
PAY-03660,MPL-0435,V032,2026-06-01,6.09,Mobilization,Processed,REF-0003660
PAY-03661,MPL-0435,V032,2026-08-30,5.62,Foundation,Processed,REF-0003661
PAY-03662,MPL-0435,V032,2026-06-10,9.19,Mobilization,Processed,REF-0003662
PAY-03663,MPL-0435,V032,2027-03-24,11.46,Mobilization,Processed,REF-0003663
PAY-03664,MPL-0435,V032,2026-11-15,0.94,Finishing,Processed,REF-0003664
PAY-03665,MPL-0435,V032,2026-07-24,0.13,Final,Processed,REF-0003665
PAY-03666,MPL-0435,V032,2026-08-01,8.01,Final,Processed,REF-0003666
PAY-03667,MPL-0435,V032,2027-02-20,2.45,Mobilization,Processed,REF-0003667
PAY-03668,MPL-0436,V028,2026-12-19,1.5,Execution,Processed,REF-0003668
PAY-03669,MPL-0436,V028,2027-02-05,0.25,Finishing,Processed,REF-0003669
PAY-03670,MPL-0436,V028,2026-10-22,0.97,Execution,Processed,REF-0003670
PAY-03671,MPL-0436,V028,2027-04-10,1.07,Mobilization,Processed,REF-0003671
PAY-03672,MPL-0436,V028,2027-01-07,1.34,Mobilization,Processed,REF-0003672
PAY-03673,MPL-0436,V028,2027-04-22,1.1,Foundation,Processed,REF-0003673
PAY-03674,MPL-0436,V028,2026-12-26,1.04,Execution,Processed,REF-0003674
PAY-03675,MPL-0436,V028,2027-04-17,0.62,Execution,Processed,REF-0003675
PAY-03676,MPL-0437,V034,2026-06-04,0.48,Mobilization,Processed,REF-0003676
PAY-03677,MPL-0437,V034,2026-10-12,0.61,Final,Processed,REF-0003677
PAY-03678,MPL-0437,V034,2026-06-11,3.72,Mobilization,Processed,REF-0003678
PAY-03679,MPL-0437,V034,2027-01-30,2.88,Final,Processed,REF-0003679
PAY-03680,MPL-0437,V034,2026-09-29,4.75,Mobilization,Processed,REF-0003680
PAY-03681,MPL-0437,V034,2027-02-06,2.38,Execution,Processed,REF-0003681
PAY-03682,MPL-0437,V034,2026-08-29,7.62,Foundation,Processed,REF-0003682
PAY-03683,MPL-0438,V011,2027-03-24,2.1,Finishing,Processed,REF-0003683
PAY-03684,MPL-0438,V011,2026-12-18,0.37,Mobilization,Processed,REF-0003684
