progress_id,project_id,update_date,milestone,planned_progress_pct,physical_progress_pct,financial_progress_pct,remarks
PR-02183,MPL-0443,2026-03-06,Foundation,10.99,15.08,7.56,Routine progress update
PR-02184,MPL-0443,2026-04-20,Execution,16.48,12.09,11.35,Routine progress update
PR-02185,MPL-0443,2026-06-04,Finishing,21.98,25.43,15.13,Routine progress update
PR-02186,MPL-0443,2026-07-19,Inspection,27.47,30.84,18.91,Routine progress update
PR-02187,MPL-0443,2026-09-02,Completion,32.96,35.87,22.69,Routine progress update
PR-02188,MPL-0443,2026-10-17,Completion,38.46,40.1,26.48,Routine progress update
PR-02189,MPL-0444,2026-05-14,Planning,9.87,13.22,8.31,Routine progress update
PR-02190,MPL-0444,2026-06-28,Foundation,19.74,23.9,16.61,Routine progress update
PR-02191,MPL-0444,2026-08-12,Execution,29.6,29.1,24.92,Routine progress update
PR-02192,MPL-0444,2026-09-26,Finishing,39.47,44.04,33.22,Routine progress update
PR-02193,MPL-0444,2026-11-10,Inspection,49.34,52.02,41.53,Routine progress update
PR-02194,MPL-0444,2026-12-25,Completion,59.21,57.38,49.84,Routine progress update
PR-02195,MPL-0444,2027-02-08,Completion,69.08,71.64,58.14,Routine progress update
PR-02196,MPL-0445,2026-01-15,Planning,13.53,3.69,9.26,Routine progress update
PR-02197,MPL-0445,2026-03-01,Foundation,27.07,23.81,18.51,Routine progress update
PR-02198,MPL-0445,2026-04-15,Execution,40.6,31.25,27.77,Routine progress update
PR-02199,MPL-0446,2026-04-29,Planning,13.42,14.15,16.62,Routine progress update
PR-02200,MPL-0446,2026-06-13,Foundation,26.84,36.83,33.25,Routine progress update
PR-02201,MPL-0446,2026-07-28,Execution,40.26,47.0,49.87,Routine progress update
PR-02202,MPL-0446,2026-09-11,Finishing,53.68,56.58,66.5,Routine progress update
PR-02203,MPL-0447,2026-03-07,Planning,9.91,1.94,13.45,Routine progress update
PR-02204,MPL-0447,2026-04-21,Foundation,19.82,13.92,26.91,Routine progress update
PR-02205,MPL-0447,2026-06-05,Execution,29.73,8.41,40.36,Routine progress update
PR-02206,MPL-0447,2026-07-20,Finishing,39.64,15.88,53.81,Routine progress update
PR-02207,MPL-0447,2026-09-03,Inspection,49.55,21.45,67.26,Routine progress update
PR-02208,MPL-0447,2026-10-18,Completion,59.45,24.53,80.72,Routine progress update
PR-02209,MPL-0448,2026-01-15,Planning,11.75,13.17,2.17,Routine progress update
PR-02210,MPL-0448,2026-03-01,Foundation,23.49,2.05,4.35,Routine progress update
PR-02211,MPL-0448,2026-04-15,Execution,35.24,5.82,6.52,Routine progress update
PR-02212,MPL-0448,2026-05-30,Finishing,46.99,8.86,8.69,Routine progress update
PR-02213,MPL-0448,2026-07-14,Inspection,58.73,15.69,10.86,Routine progress update
PR-02214,MPL-0448,2026-08-28,Completion,70.48,24.65,13.04,Routine progress update
PR-02215,MPL-0448,2026-10-12,Completion,82.23,19.5,15.21,Routine progress update
PR-02216,MPL-0449,2026-03-18,Planning,13.86,19.66,8.55,Routine progress update
PR-02217,MPL-0449,2026-05-02,Foundation,27.73,30.55,17.09,Routine progress update
PR-02218,MPL-0449,2026-06-16,Execution,41.59,41.17,25.64,Routine progress update
PR-02219,MPL-0449,2026-07-31,Finishing,55.46,53.81,34.19,Routine progress update
PR-02220,MPL-0449,2026-09-14,Inspection,69.32,69.9,42.74,Routine progress update
PR-02221,MPL-0449,2026-10-29,Completion,83.19,88.55,51.28,Routine progress update
PR-02222,MPL-0450,2026-02-17,Planning,5.24,2.84,5.77,Routine progress update
PR-02223,MPL-0450,2026-04-03,Foundation,10.47,12.42,11.54,Routine progress update
PR-02224,MPL-0450,2026-05-18,Execution,15.71,13.76,17.31,Routine progress update
PR-02225,MPL-0450,2026-07-02,Finishing,20.94,10.73,23.09,Routine progress update
PR-02226,MPL-0450,2026-08-16,Inspection,26.18,19.24,28.86,Routine progress update
PR-02227,MPL-0450,2026-09-30,Completion,31.42,27.73,34.63,Routine progress update
PR-02228,MPL-0450,2026-11-14,Completion,36.65,32.14,40.4,Routine progress update
PR-02229,MPL-0451,2026-03-04,Planning,8.23,5.35,20.01,Routine progress update
PR-02230,MPL-0451,2026-04-18,Foundation,16.47,17.04,40.02,Routine progress update
PR-02231,MPL-0451,2026-06-02,Execution,24.7,25.37,60.03,Routine progress update
PR-02232,MPL-0451,2026-07-17,Finishing,32.93,20.39,80.04,Routine progress update
PR-02233,MPL-0451,2026-08-31,Inspection,41.17,30.97,100.0,Routine progress update
PR-02234,MPL-0451,2026-10-15,Completion,49.4,48.5,100.0,Routine progress update
PR-02235,MPL-0452,2026-04-22,Planning,14.3,14.02,5.86,Routine progress update
PR-02236,MPL-0452,2026-06-06,Foundation,28.61,18.72,11.72,Routine progress update
PR-02237,MPL-0452,2026-07-21,Execution,42.91,45.17,17.58,Routine progress update
PR-02238,MPL-0452,2026-09-04,Finishing,57.22,65.38,23.44,Routine progress update
PR-02239,MPL-0452,2026-10-19,Inspection,71.52,76.12,29.3,Routine progress update
PR-02240,MPL-0452,2026-12-03,Completion,85.83,94.18,35.16,Routine progress update
PR-02241,MPL-0453,2026-03-25,Planning,11.86,16.57,10.9,Routine progress update
PR-02242,MPL-0453,2026-05-09,Foundation,23.72,24.22,21.81,Routine progress update
PR-02243,MPL-0453,2026-06-23,Execution,35.57,36.38,32.71,Routine progress update
PR-02244,MPL-0453,2026-08-07,Finishing,47.43,51.89,43.61,Routine progress update
PR-02245,MPL-0453,2026-09-21,Inspection,59.29,64.81,54.52,Routine progress update
PR-02246,MPL-0453,2026-11-05,Completion,71.15,77.14,65.42,Routine progress update
PR-02247,MPL-0453,2026-12-20,Completion,83.01,90.12,76.32,Routine progress update
PR-02248,MPL-0454,2026-04-06,Planning,14.84,11.76,10.12,Routine progress update
PR-02249,MPL-0454,2026-05-21,Foundation,29.67,32.5,20.25,Routine progress update
PR-02250,MPL-0454,2026-07-05,Execution,44.51,46.65,30.37,Routine progress update
PR-02251,MPL-0454,2026-08-19,Finishing,59.35,53.65,40.49,Routine progress update
PR-02252,MPL-0454,2026-10-03,Inspection,74.19,72.19,50.61,Routine progress update
PR-02253,MPL-0455,2026-04-26,Planning,20.97,21.48,18.65,Routine progress update
PR-02254,MPL-0455,2026-06-10,Foundation,41.94,40.09,37.29,Routine progress update
PR-02255,MPL-0455,2026-07-25,Execution,62.91,65.89,55.94,Routine progress update
PR-02256,MPL-0455,2026-09-08,Finishing,83.88,84.18,74.58,Routine progress update
PR-02257,MPL-0456,2026-06-09,Planning,14.37,16.47,10.45,Routine progress update
PR-02258,MPL-0456,2026-07-24,Foundation,28.75,29.99,20.9,Routine progress update
PR-02259,MPL-0456,2026-09-07,Execution,43.12,39.42,31.35,Routine progress update
PR-02260,MPL-0456,2026-10-22,Finishing,57.49,54.99,41.8,Routine progress update
PR-02261,MPL-0457,2026-06-14,Planning,13.47,6.68,3.09,Routine progress update
PR-02262,MPL-0457,2026-07-29,Foundation,26.94,9.7,6.19,Routine progress update
PR-02263,MPL-0457,2026-09-12,Execution,40.41,14.7,9.28,Routine progress update
PR-02264,MPL-0458,2026-03-14,Planning,14.33,15.06,14.93,Routine progress update
PR-02265,MPL-0458,2026-04-28,Foundation,28.66,29.9,29.87,Routine progress update
PR-02266,MPL-0458,2026-06-12,Execution,42.99,47.43,44.8,Routine progress update
PR-02267,MPL-0458,2026-07-27,Finishing,57.32,59.85,59.73,Routine progress update
PR-02268,MPL-0459,2026-04-30,Planning,5.67,10.78,6.82,Routine progress update
PR-02269,MPL-0459,2026-06-14,Foundation,11.35,13.92,13.64,Routine progress update
PR-02270,MPL-0459,2026-07-29,Execution,17.02,18.65,20.45,Routine progress update
PR-02271,MPL-0459,2026-09-12,Finishing,22.7,27.25,27.27,Routine progress update
PR-02272,MPL-0459,2026-10-27,Inspection,28.37,29.75,34.09,Routine progress update
PR-02273,MPL-0459,2026-12-11,Completion,34.05,38.19,40.91,Routine progress update
PR-02274,MPL-0459,2027-01-25,Completion,39.72,47.04,47.73,Routine progress update
PR-02275,MPL-0460,2026-05-08,Planning,14.51,15.94,11.59,Routine progress update
PR-02276,MPL-0460,2026-06-22,Foundation,29.03,30.14,23.19,Routine progress update
PR-02277,MPL-0460,2026-08-06,Execution,43.54,40.3,34.78,Routine progress update
PR-02278,MPL-0460,2026-09-20,Finishing,58.05,63.69,46.38,Routine progress update
PR-02279,MPL-0461,2026-06-05,Planning,6.6,5.15,7.62,Routine progress update
PR-02280,MPL-0461,2026-07-20,Foundation,13.21,10.21,15.24,Routine progress update
PR-02281,MPL-0461,2026-09-03,Execution,19.81,7.22,22.85,Routine progress update
PR-02282,MPL-0461,2026-10-18,Finishing,26.42,7.27,30.47,Routine progress update
PR-02283,MPL-0461,2026-12-02,Inspection,33.02,5.03,38.09,Routine progress update
PR-02284,MPL-0461,2027-01-16,Completion,39.63,16.87,45.71,Routine progress update
PR-02285,MPL-0461,2027-03-02,Completion,46.23,13.71,53.33,Routine progress update
PR-02286,MPL-0462,2026-05-06,Planning,29.32,28.18,12.45,Routine progress update
PR-02287,MPL-0462,2026-06-20,Foundation,58.64,53.79,24.9,Routine progress update
PR-02288,MPL-0462,2026-08-04,Execution,87.96,80.94,37.35,Routine progress update
PR-02289,MPL-0463,2026-02-03,Planning,8.06,11.94,5.13,Routine progress update
PR-02290,MPL-0463,2026-03-20,Foundation,16.11,14.28,10.27,Routine progress update
PR-02291,MPL-0463,2026-05-04,Execution,24.17,34.05,15.4,Routine progress update
PR-02292,MPL-0463,2026-06-18,Finishing,32.23,42.36,20.54,Routine progress update
PR-02293,MPL-0463,2026-08-02,Inspection,40.28,44.49,25.67,Routine progress update
PR-02294,MPL-0463,2026-09-16,Completion,48.34,51.64,30.81,Routine progress update
PR-02295,MPL-0463,2026-10-31,Completion,56.39,56.21,35.94,Routine progress update
PR-02296,MPL-0464,2026-01-02,Planning,11.38,5.28,7.07,Routine progress update
PR-02297,MPL-0464,2026-02-16,Foundation,22.76,23.49,14.14,Routine progress update
PR-02298,MPL-0464,2026-04-02,Execution,34.13,32.11,21.22,Routine progress update
PR-02299,MPL-0464,2026-05-17,Finishing,45.51,43.11,28.29,Routine progress update
PR-02300,MPL-0464,2026-07-01,Inspection,56.89,44.03,35.36,Routine progress update
PR-02301,MPL-0464,2026-08-15,Completion,68.27,60.11,42.43,Routine progress update
PR-02302,MPL-0465,2026-04-11,Planning,8.26,12.58,8.25,Routine progress update
PR-02303,MPL-0465,2026-05-26,Foundation,16.52,13.84,16.5,Routine progress update
PR-02304,MPL-0465,2026-07-10,Execution,24.78,16.24,24.75,Routine progress update
PR-02305,MPL-0465,2026-08-24,Finishing,33.04,28.0,32.99,Routine progress update
PR-02306,MPL-0465,2026-10-08,Inspection,41.31,32.47,41.24,Routine progress update
PR-02307,MPL-0465,2026-11-22,Completion,49.57,44.0,49.49,Routine progress update
PR-02308,MPL-0465,2027-01-06,Completion,57.83,49.86,57.74,Routine progress update
PR-02309,MPL-0466,2026-03-16,Planning,10.68,11.82,7.31,Routine progress update
PR-02310,MPL-0466,2026-04-30,Foundation,21.35,14.42,14.62,Routine progress update
PR-02311,MPL-0466,2026-06-14,Execution,32.03,27.14,21.92,Routine progress update
PR-02312,MPL-0466,2026-07-29,Finishing,42.7,42.94,29.23,Routine progress update
PR-02313,MPL-0466,2026-09-12,Inspection,53.38,42.81,36.54,Routine progress update
PR-02314,MPL-0466,2026-10-27,Completion,64.06,53.86,43.85,Routine progress update
PR-02315,MPL-0466,2026-12-11,Completion,74.73,68.31,51.15,Routine progress update
PR-02316,MPL-0467,2026-02-23,Planning,14.03,15.75,9.9,Routine progress update
PR-02317,MPL-0467,2026-04-09,Foundation,28.06,27.25,19.79,Routine progress update
PR-02318,MPL-0467,2026-05-24,Execution,42.08,42.69,29.69,Routine progress update
PR-02319,MPL-0467,2026-07-08,Finishing,56.11,60.53,39.58,Routine progress update
PR-02320,MPL-0467,2026-08-22,Inspection,70.14,76.4,49.48,Routine progress update
PR-02321,MPL-0468,2026-05-05,Planning,9.67,7.17,6.49,Routine progress update
PR-02322,MPL-0468,2026-06-19,Foundation,19.33,24.35,12.97,Routine progress update
PR-02323,MPL-0468,2026-08-03,Execution,29.0,40.38,19.46,Routine progress update
PR-02324,MPL-0468,2026-09-17,Finishing,38.66,45.32,25.95,Routine progress update
PR-02325,MPL-0468,2026-11-01,Inspection,48.33,52.91,32.43,Routine progress update
PR-02326,MPL-0469,2026-06-21,Planning,13.67,7.36,6.71,Routine progress update
PR-02327,MPL-0469,2026-08-05,Foundation,27.35,23.09,13.41,Routine progress update
PR-02328,MPL-0469,2026-09-19,Execution,41.02,39.74,20.12,Routine progress update
PR-02329,MPL-0469,2026-11-03,Finishing,54.69,47.3,26.83,Routine progress update
PR-02330,MPL-0470,2026-04-24,Planning,11.15,10.4,7.65,Routine progress update
PR-02331,MPL-0470,2026-06-08,Foundation,22.3,15.29,15.29,Routine progress update
PR-02332,MPL-0470,2026-07-23,Execution,33.45,32.85,22.94,Routine progress update
PR-02333,MPL-0470,2026-09-06,Finishing,44.61,33.97,30.59,Routine progress update
PR-02334,MPL-0470,2026-10-21,Inspection,55.76,46.18,38.23,Routine progress update
PR-02335,MPL-0471,2026-06-20,Planning,12.64,16.35,8.42,Routine progress update
PR-02336,MPL-0471,2026-08-04,Foundation,25.28,19.49,16.84,Routine progress update
PR-02337,MPL-0471,2026-09-18,Execution,37.91,42.17,25.26,Routine progress update
PR-02338,MPL-0471,2026-11-02,Finishing,50.55,51.15,33.68,Routine progress update
PR-02339,MPL-0471,2026-12-17,Inspection,63.19,69.2,42.1,Routine progress update
PR-02340,MPL-0472,2026-01-04,Planning,10.17,3.64,11.46,Routine progress update
PR-02341,MPL-0472,2026-02-18,Foundation,20.34,18.53,22.92,Routine progress update
PR-02342,MPL-0472,2026-04-04,Execution,30.51,13.58,34.38,Routine progress update
PR-02343,MPL-0472,2026-05-19,Finishing,40.68,27.58,45.84,Routine progress update
PR-02344,MPL-0472,2026-07-03,Inspection,50.85,27.61,57.3,Routine progress update
PR-02345,MPL-0472,2026-08-17,Completion,61.02,27.11,68.76,Routine progress update
PR-02346,MPL-0472,2026-10-01,Completion,71.19,36.69,80.22,Routine progress update
PR-02347,MPL-0473,2026-03-25,Planning,29.49,29.36,14.2,Routine progress update
PR-02348,MPL-0473,2026-05-09,Foundation,58.99,62.13,28.4,Routine progress update
PR-02349,MPL-0473,2026-06-23,Execution,88.48,88.89,42.6,Routine progress update
PR-02350,MPL-0474,2026-05-09,Planning,9.04,10.87,2.04,Routine progress update
PR-02351,MPL-0474,2026-06-23,Foundation,18.08,11.92,4.08,Routine progress update
PR-02352,MPL-0474,2026-08-07,Execution,27.13,12.45,6.12,Routine progress update
PR-02353,MPL-0474,2026-09-21,Finishing,36.17,23.34,8.17,Routine progress update
PR-02354,MPL-0475,2026-04-24,Planning,19.57,17.09,16.74,Routine progress update
PR-02355,MPL-0475,2026-06-08,Foundation,39.14,37.97,33.48,Routine progress update
PR-02356,MPL-0475,2026-07-23,Execution,58.71,50.52,50.22,Routine progress update
PR-02357,MPL-0475,2026-09-06,Finishing,78.28,68.73,66.96,Routine progress update
PR-02358,MPL-0476,2026-06-25,Planning,18.66,11.34,24.47,Routine progress update
PR-02359,MPL-0476,2026-08-09,Foundation,37.32,23.72,48.93,Routine progress update
PR-02360,MPL-0476,2026-09-23,Execution,55.98,35.69,73.4,Routine progress update
PR-02361,MPL-0477,2026-01-21,Planning,10.67,0.0,1.55,Routine progress update
PR-02362,MPL-0477,2026-03-07,Foundation,21.34,2.48,3.09,Routine progress update
PR-02363,MPL-0477,2026-04-21,Execution,32.01,5.25,4.64,Routine progress update
PR-02364,MPL-0477,2026-06-05,Finishing,42.68,9.08,6.19,Routine progress update
PR-02365,MPL-0477,2026-07-20,Inspection,53.35,10.08,7.73,Routine progress update
PR-02366,MPL-0477,2026-09-03,Completion,64.02,16.93,9.28,Routine progress update
PR-02367,MPL-0477,2026-10-18,Completion,74.69,17.67,10.83,Routine progress update
PR-02368,MPL-0478,2026-04-23,Planning,19.2,5.16,22.27,Routine progress update
PR-02369,MPL-0478,2026-06-07,Foundation,38.41,17.41,44.54,Routine progress update
PR-02370,MPL-0478,2026-07-22,Execution,57.61,25.32,66.81,Routine progress update
PR-02371,MPL-0478,2026-09-05,Finishing,76.82,15.6,89.08,Routine progress update
PR-02372,MPL-0479,2026-06-05,Planning,12.16,9.03,17.3,Routine progress update
PR-02373,MPL-0479,2026-07-20,Foundation,24.32,7.83,34.6,Routine progress update
PR-02374,MPL-0479,2026-09-03,Execution,36.49,19.11,51.9,Routine progress update
PR-02375,MPL-0479,2026-10-18,Finishing,48.65,26.17,69.21,Routine progress update
PR-02376,MPL-0479,2026-12-02,Inspection,60.81,23.01,86.51,Routine progress update
PR-02377,MPL-0480,2026-01-19,Planning,13.95,9.38,11.2,Routine progress update
PR-02378,MPL-0480,2026-03-05,Foundation,27.9,36.91,22.4,Routine progress update
PR-02379,MPL-0480,2026-04-19,Execution,41.85,50.89,33.61,Routine progress update
PR-02380,MPL-0481,2026-03-05,Planning,13.72,7.93,6.62,Routine progress update
PR-02381,MPL-0481,2026-04-19,Foundation,27.44,39.33,13.25,Routine progress update
PR-02382,MPL-0481,2026-06-03,Execution,41.16,46.31,19.87,Routine progress update
PR-02383,MPL-0481,2026-07-18,Finishing,54.88,61.1,26.5,Routine progress update
PR-02384,MPL-0482,2026-01-24,Planning,14.77,22.12,5.85,Routine progress update
PR-02385,MPL-0482,2026-03-10,Foundation,29.53,30.98,11.7,Routine progress update
PR-02386,MPL-0482,2026-04-24,Execution,44.3,50.48,17.56,Routine progress update
PR-02387,MPL-0482,2026-06-08,Finishing,59.07,61.33,23.41,Routine progress update
PR-02388,MPL-0482,2026-07-23,Inspection,73.83,80.83,29.26,Routine progress update
PR-02389,MPL-0483,2026-04-16,Planning,19.72,6.85,3.52,Routine progress update
PR-02390,MPL-0483,2026-05-31,Foundation,39.43,3.95,7.04,Routine progress update
PR-02391,MPL-0483,2026-07-15,Execution,59.15,13.37,10.57,Routine progress update
PR-02392,MPL-0483,2026-08-29,Finishing,78.86,17.51,14.09,Routine progress update
PR-02393,MPL-0484,2026-04-21,Planning,8.48,8.79,23.61,Routine progress update
PR-02394,MPL-0484,2026-06-05,Foundation,16.96,18.74,47.22,Routine progress update
PR-02395,MPL-0484,2026-07-20,Execution,25.43,27.62,70.83,Routine progress update
PR-02396,MPL-0484,2026-09-03,Finishing,33.91,36.87,94.43,Routine progress update
PR-02397,MPL-0484,2026-10-18,Inspection,42.39,46.58,100.0,Routine progress update
PR-02398,MPL-0485,2026-01-28,Planning,18.59,19.05,14.38,Routine progress update
PR-02399,MPL-0485,2026-03-14,Foundation,37.18,40.79,28.76,Routine progress update
PR-02400,MPL-0485,2026-04-28,Execution,55.78,50.34,43.13,Routine progress update
PR-02401,MPL-0486,2026-01-25,Planning,17.04,18.78,16.34,Routine progress update
PR-02402,MPL-0486,2026-03-11,Foundation,34.08,41.37,32.68,Routine progress update
PR-02403,MPL-0486,2026-04-25,Execution,51.12,57.54,49.01,Routine progress update
PR-02404,MPL-0486,2026-06-09,Finishing,68.16,85.29,65.35,Routine progress update
PR-02405,MPL-0487,2026-04-07,Planning,13.29,15.37,12.3,Routine progress update
PR-02406,MPL-0487,2026-05-22,Foundation,26.58,24.69,24.61,Routine progress update
PR-02407,MPL-0487,2026-07-06,Execution,39.87,33.05,36.91,Routine progress update
PR-02408,MPL-0487,2026-08-20,Finishing,53.16,41.74,49.22,Routine progress update
PR-02409,MPL-0488,2026-06-25,Planning,10.19,11.29,8.4,Routine progress update
PR-02410,MPL-0488,2026-08-09,Foundation,20.38,12.46,16.81,Routine progress update
PR-02411,MPL-0488,2026-09-23,Execution,30.56,31.59,25.21,Routine progress update
PR-02412,MPL-0488,2026-11-07,Finishing,40.75,33.22,33.61,Routine progress update
PR-02413,MPL-0488,2026-12-22,Inspection,50.94,43.64,42.01,Routine progress update
PR-02414,MPL-0488,2027-02-05,Completion,61.13,47.26,50.42,Routine progress update
PR-02415,MPL-0488,2027-03-22,Completion,71.31,62.27,58.82,Routine progress update
PR-02416,MPL-0489,2026-06-06,Planning,28.93,26.6,19.96,Routine progress update
PR-02417,MPL-0489,2026-07-21,Foundation,57.85,59.43,39.93,Routine progress update
PR-02418,MPL-0489,2026-09-04,Execution,86.78,88.29,59.89,Routine progress update
PR-02419,MPL-0490,2026-05-08,Planning,21.73,21.55,11.3,Routine progress update
PR-02420,MPL-0490,2026-06-22,Foundation,43.45,43.79,22.6,Routine progress update
